ts_now;ts_simulator;node;consumption;production
2021-12-28 22:06:22;2020-04-04 16:10:00;ip-172-20-58-134.ec2.internal;2399;2468.6
2021-12-28 22:06:22;2020-04-04 16:10:00;ip-172-20-61-178.ec2.internal;2348;227.0
2021-12-28 22:06:28;2020-04-04 16:10:00;ip-172-20-45-201.ec2.internal;2320;
2021-12-28 22:06:28;2020-04-04 16:10:00;ip-172-20-49-41.ec2.internal;2341;1617.4
2021-12-28 22:06:28;2020-04-04 16:10:00;ip-172-20-58-134.ec2.internal;2399;2468.6
2021-12-28 22:06:28;2020-04-04 16:10:00;ip-172-20-61-178.ec2.internal;2348;227.0
2021-12-28 22:06:34;2020-04-04 16:10:00;ip-172-20-45-201.ec2.internal;2307;
2021-12-28 22:06:34;2020-04-04 16:10:00;ip-172-20-49-41.ec2.internal;2355;1617.4
2021-12-28 22:06:34;2020-04-04 16:10:00;ip-172-20-58-134.ec2.internal;2398;2468.6
2021-12-28 22:06:34;2020-04-04 16:10:00;ip-172-20-61-178.ec2.internal;2349;227.0
2021-12-28 22:06:40;2020-04-04 16:10:00;ip-172-20-45-201.ec2.internal;2307;
2021-12-28 22:06:40;2020-04-04 16:10:00;ip-172-20-49-41.ec2.internal;2355;1617.4
2021-12-28 22:06:40;2020-04-04 16:10:00;ip-172-20-58-134.ec2.internal;2398;2468.6
2021-12-28 22:06:40;2020-04-04 16:10:00;ip-172-20-61-178.ec2.internal;2349;227.0
2021-12-28 22:06:46;2020-04-04 16:10:00;ip-172-20-45-201.ec2.internal;2307;
2021-12-28 22:06:46;2020-04-04 16:10:00;ip-172-20-49-41.ec2.internal;2355;1617.4
2021-12-28 22:06:46;2020-04-04 16:10:00;ip-172-20-58-134.ec2.internal;2398;2468.6
2021-12-28 22:06:46;2020-04-04 16:10:00;ip-172-20-61-178.ec2.internal;2349;227.0
2021-12-28 22:06:52;2020-04-04 16:10:00;ip-172-20-45-201.ec2.internal;2333;
2021-12-28 22:06:52;2020-04-04 16:10:00;ip-172-20-49-41.ec2.internal;2357;1617.4
2021-12-28 22:06:52;2020-04-04 16:10:00;ip-172-20-58-134.ec2.internal;2427;2468.6
2021-12-28 22:06:52;2020-04-04 16:10:00;ip-172-20-61-178.ec2.internal;2357;227.0
2021-12-28 22:06:58;2020-04-04 16:10:00;ip-172-20-45-201.ec2.internal;2333;
2021-12-28 22:06:58;2020-04-04 16:10:00;ip-172-20-49-41.ec2.internal;2357;1617.4
2021-12-28 22:06:58;2020-04-04 16:10:00;ip-172-20-58-134.ec2.internal;2427;2468.6
2021-12-28 22:06:58;2020-04-04 16:10:00;ip-172-20-61-178.ec2.internal;2357;227.0
2021-12-28 22:07:04;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2354;
2021-12-28 22:07:04;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2371;1514.4
2021-12-28 22:07:04;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2398;2185.1
2021-12-28 22:07:04;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2363;338.9
2021-12-28 22:07:10;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2354;
2021-12-28 22:07:10;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2371;1514.4
2021-12-28 22:07:10;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2398;2185.1
2021-12-28 22:07:10;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2363;338.9
2021-12-28 22:07:16;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2354;
2021-12-28 22:07:16;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2371;1514.4
2021-12-28 22:07:16;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2398;2185.1
2021-12-28 22:07:16;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2363;338.9
2021-12-28 22:07:22;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2330;
2021-12-28 22:07:22;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2359;1514.4
2021-12-28 22:07:22;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2402;2185.1
2021-12-28 22:07:22;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2345;338.9
2021-12-28 22:07:27;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2330;
2021-12-28 22:07:27;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2359;1514.4
2021-12-28 22:07:27;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2402;2185.1
2021-12-28 22:07:27;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2345;338.9
2021-12-28 22:07:33;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2333;
2021-12-28 22:07:33;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2349;1514.4
2021-12-28 22:07:33;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2407;2185.1
2021-12-28 22:07:33;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2349;338.9
2021-12-28 22:07:39;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2333;
2021-12-28 22:07:39;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2349;1514.4
2021-12-28 22:07:39;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2407;2185.1
2021-12-28 22:07:39;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2349;338.9
2021-12-28 22:07:46;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2333;
2021-12-28 22:07:46;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2349;1514.4
2021-12-28 22:07:46;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2407;2185.1
2021-12-28 22:07:46;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2349;338.9
2021-12-28 22:07:52;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2348;
2021-12-28 22:07:52;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2363;1514.4
2021-12-28 22:07:52;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2203;2185.1
2021-12-28 22:07:52;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2358;338.9
2021-12-28 22:07:58;2020-04-04 16:20:00;ip-172-20-45-201.ec2.internal;2348;
2021-12-28 22:07:58;2020-04-04 16:20:00;ip-172-20-49-41.ec2.internal;2363;1514.4
2021-12-28 22:07:58;2020-04-04 16:20:00;ip-172-20-58-134.ec2.internal;2203;2185.1
2021-12-28 22:07:58;2020-04-04 16:20:00;ip-172-20-61-178.ec2.internal;2358;338.9
2021-12-28 22:08:04;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2367;
2021-12-28 22:08:04;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2360;1213.1
2021-12-28 22:08:04;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2417;1901.5
2021-12-28 22:08:04;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2381;120.4
2021-12-28 22:08:10;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2367;
2021-12-28 22:08:10;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2360;1213.1
2021-12-28 22:08:10;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2417;1901.5
2021-12-28 22:08:10;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2381;120.4
2021-12-28 22:08:16;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2367;
2021-12-28 22:08:16;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2360;1213.1
2021-12-28 22:08:16;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2417;1901.5
2021-12-28 22:08:16;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2381;120.4
2021-12-28 22:08:22;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2337;
2021-12-28 22:08:22;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2369;1213.1
2021-12-28 22:08:22;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2422;1901.5
2021-12-28 22:08:22;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2377;120.4
2021-12-28 22:08:28;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2337;
2021-12-28 22:08:28;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2369;1213.1
2021-12-28 22:08:28;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2422;1901.5
2021-12-28 22:08:28;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2377;120.4
2021-12-28 22:08:33;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2351;
2021-12-28 22:08:33;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2356;1213.1
2021-12-28 22:08:33;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2417;1901.5
2021-12-28 22:08:33;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2353;120.4
2021-12-28 22:08:40;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2351;
2021-12-28 22:08:40;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2356;1213.1
2021-12-28 22:08:40;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2417;1901.5
2021-12-28 22:08:40;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2353;120.4
2021-12-28 22:08:45;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2351;
2021-12-28 22:08:45;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2356;1213.1
2021-12-28 22:08:45;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2417;1901.5
2021-12-28 22:08:45;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2353;120.4
2021-12-28 22:08:51;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2367;
2021-12-28 22:08:51;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2373;1213.1
2021-12-28 22:08:51;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2439;1901.5
2021-12-28 22:08:51;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2250;120.4
2021-12-28 22:08:57;2020-04-04 16:30:00;ip-172-20-45-201.ec2.internal;2367;
2021-12-28 22:08:57;2020-04-04 16:30:00;ip-172-20-49-41.ec2.internal;2373;1213.1
2021-12-28 22:08:57;2020-04-04 16:30:00;ip-172-20-58-134.ec2.internal;2439;1901.5
2021-12-28 22:08:57;2020-04-04 16:30:00;ip-172-20-61-178.ec2.internal;2250;120.4
2021-12-28 22:09:03;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2381;
2021-12-28 22:09:03;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2408;1280.3
2021-12-28 22:09:03;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2433;1651.3
2021-12-28 22:09:03;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2371;482.5
2021-12-28 22:09:09;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2381;
2021-12-28 22:09:09;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2408;1280.3
2021-12-28 22:09:09;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2433;1651.3
2021-12-28 22:09:09;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2371;482.5
2021-12-28 22:09:15;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2381;
2021-12-28 22:09:15;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2408;1280.3
2021-12-28 22:09:15;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2433;1651.3
2021-12-28 22:09:15;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2371;482.5
2021-12-28 22:09:21;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2369;
2021-12-28 22:09:21;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2249;1280.3
2021-12-28 22:09:21;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2463;1651.3
2021-12-28 22:09:21;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2371;482.5
2021-12-28 22:09:27;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2369;
2021-12-28 22:09:27;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2249;1280.3
2021-12-28 22:09:27;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2463;1651.3
2021-12-28 22:09:27;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2371;482.5
2021-12-28 22:09:33;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2355;
2021-12-28 22:09:33;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2393;1280.3
2021-12-28 22:09:33;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2430;1651.3
2021-12-28 22:09:33;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2356;482.5
2021-12-28 22:09:39;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2355;
2021-12-28 22:09:39;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2393;1280.3
2021-12-28 22:09:39;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2430;1651.3
2021-12-28 22:09:39;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2356;482.5
2021-12-28 22:09:45;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2355;
2021-12-28 22:09:45;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2393;1280.3
2021-12-28 22:09:45;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2430;1651.3
2021-12-28 22:09:45;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2356;482.5
2021-12-28 22:09:50;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2248;
2021-12-28 22:09:50;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2362;1280.3
2021-12-28 22:09:50;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2465;1651.3
2021-12-28 22:09:50;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2393;482.5
2021-12-28 22:09:57;2020-04-04 16:40:00;ip-172-20-45-201.ec2.internal;2248;
2021-12-28 22:09:57;2020-04-04 16:40:00;ip-172-20-49-41.ec2.internal;2362;1280.3
2021-12-28 22:09:57;2020-04-04 16:40:00;ip-172-20-58-134.ec2.internal;2465;1651.3
2021-12-28 22:09:57;2020-04-04 16:40:00;ip-172-20-61-178.ec2.internal;2393;482.5
2021-12-28 22:10:02;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2248;
2021-12-28 22:10:02;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2362;1019.6
2021-12-28 22:10:02;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2465;1401.1
2021-12-28 22:10:02;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2393;298.3
2021-12-28 22:10:08;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2383;
2021-12-28 22:10:08;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2414;1019.6
2021-12-28 22:10:08;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2321;1401.1
2021-12-28 22:10:08;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2420;298.3
2021-12-28 22:10:15;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2383;
2021-12-28 22:10:15;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2414;1019.6
2021-12-28 22:10:15;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2321;1401.1
2021-12-28 22:10:15;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2420;298.3
2021-12-28 22:10:22;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2379;
2021-12-28 22:10:22;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2374;1019.6
2021-12-28 22:10:22;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2417;1401.1
2021-12-28 22:10:22;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2384;298.3
2021-12-28 22:10:28;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2379;
2021-12-28 22:10:28;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2374;1019.6
2021-12-28 22:10:28;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2417;1401.1
2021-12-28 22:10:28;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2384;298.3
2021-12-28 22:10:34;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2344;
2021-12-28 22:10:34;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2407;1019.6
2021-12-28 22:10:34;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2436;1401.1
2021-12-28 22:10:34;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2378;298.3
2021-12-28 22:10:40;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2344;
2021-12-28 22:10:40;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2407;1019.6
2021-12-28 22:10:40;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2436;1401.1
2021-12-28 22:10:40;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2378;298.3
2021-12-28 22:10:46;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2344;
2021-12-28 22:10:46;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2407;1019.6
2021-12-28 22:10:46;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2436;1401.1
2021-12-28 22:10:46;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2378;298.3
2021-12-28 22:10:52;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2364;
2021-12-28 22:10:52;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2380;1019.6
2021-12-28 22:10:52;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2407;1401.1
2021-12-28 22:10:52;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2389;298.3
2021-12-28 22:10:58;2020-04-04 16:50:00;ip-172-20-45-201.ec2.internal;2364;
2021-12-28 22:10:58;2020-04-04 16:50:00;ip-172-20-49-41.ec2.internal;2380;1019.6
2021-12-28 22:10:58;2020-04-04 16:50:00;ip-172-20-58-134.ec2.internal;2407;1401.1
2021-12-28 22:10:58;2020-04-04 16:50:00;ip-172-20-61-178.ec2.internal;2389;298.3
2021-12-28 22:11:04;2020-04-04 17:00:00;ip-172-20-45-201.ec2.internal;2387;
2021-12-28 22:11:04;2020-04-04 17:00:00;ip-172-20-49-41.ec2.internal;2422;970.0
2021-12-28 22:11:04;2020-04-04 17:00:00;ip-172-20-58-134.ec2.internal;2451;1134.2
2021-12-28 22:11:04;2020-04-04 17:00:00;ip-172-20-61-178.ec2.internal;2410;482.5
2021-12-28 22:11:10;2020-04-04 17:00:00;ip-172-20-45-201.ec2.internal;2387;
2021-12-28 22:11:10;2020-04-04 17:00:00;ip-172-20-49-41.ec2.internal;2422;970.0
2021-12-28 22:11:10;2020-04-04 17:00:00;ip-172-20-58-134.ec2.internal;2451;1134.2
2021-12-28 22:11:10;2020-04-04 17:00:00;ip-172-20-61-178.ec2.internal;2410;482.5
2021-12-28 22:11:16;2020-04-04 17:00:00;ip-172-20-45-201.ec2.internal;2387;
2021-12-28 22:11:16;2020-04-04 17:00:00;ip-172-20-49-41.ec2.internal;2422;970.0
2021-12-28 22:11:16;2020-04-04 17:00:00;ip-172-20-58-134.ec2.internal;2451;1134.2
2021-12-28 22:11:16;2020-04-04 17:00:00;ip-172-20-61-178.ec2.internal;2410;482.5
2021-12-28 22:11:22;2020-04-04 17:00:00;ip-172-20-45-201.ec2.internal;2371;
2021-12-28 22:11:22;2020-04-04 17:00:00;ip-172-20-49-41.ec2.internal;2386;970.0
2021-12-28 22:11:22;2020-04-04 17:00:00;ip-172-20-58-134.ec2.internal;2450;1134.2
